ID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
57693,ZNF317,0.266165817,9.828595254,1.809876542,0.073173229,0.186014901,-5.021659256
147179,WIPF2,0.233448727,10.26838042,1.80953709,0.073226282,0.186128143,-5.022249888
145748,LYSMD4,-0.36841081,8.136077317,-1.809217771,0.073276218,0.186233436,-5.022805395
80274,SCUBE1,0.660110704,6.033707277,1.809159373,0.073285354,0.186235022,-5.022906978
91353,IGLL3P,0.732699156,9.184343972,1.808979393,0.073313515,0.18628495,-5.023220033
51426,POLK,-0.347138363,9.118587413,-1.808895838,0.073326591,0.186296542,-5.023365356
100128998,C20orf181,0.44683693,3.816868922,1.808788496,0.073343394,0.18631005,-5.023552044
55270,NUDT15,-0.428860156,10.0718195,-1.808753079,0.073348938,0.18631005,-5.023613638
8320,EOMES,-0.69712471,6.910757936,-1.808089556,0.073452877,0.186552403,-5.024767372
59307,SIGIRR,-0.287656182,9.805860814,-1.807741924,0.073507382,0.186654475,-5.025371676
3123 /// 3126 /// 100996809,,0.788174682,12.13641907,1.807724411,0.073510128,0.186654475,-5.025402117
2971,GTF3A,0.26137165,12.97376889,1.807533722,0.073540041,0.186707646,-5.025733551
10049 /// 65084,,0.355231152,9.662818902,1.807482135,0.073548135,0.186707646,-5.025823207
57699,CPNE5,0.611590637,7.168334538,1.807079864,0.073611277,0.186846258,-5.026522262
136319,MTPN,0.706855234,4.802742175,1.806858201,0.07364609,0.186912938,-5.026907399
100506108,SIX3-AS1,0.627574743,6.115501639,1.806487627,0.073704319,0.187039028,-5.027551168
10629,TAF6L,0.293291197,7.457556917,1.806312818,0.0737318,0.187087068,-5.027854808
2824,GPM6B,-0.497243304,11.02351214,-1.806243596,0.073742685,0.18709299,-5.027975037
389119,INKA1,0.590075603,5.5733549,1.805935821,0.073791096,0.18718599,-5.028509549
2182,ACSL4,0.74624718,9.458367681,1.805862899,0.07380257,0.18718599,-5.028636179
2551,GABPA,-0.320685071,9.852563553,-1.805847421,0.073805006,0.18718599,-5.028663056
64761,PARP12,0.363041843,10.93554439,1.805400603,0.073875346,0.187325191,-5.029438855
11189,CELF3,-0.541562504,6.222863342,-1.805306983,0.073890091,0.187325191,-5.029601383
84740,AFAP1-AS1,0.799554777,6.656439232,1.805291269,0.073892566,0.187325191,-5.029628662
57823,SLAMF7,0.765200164,7.20435508,1.805255571,0.07389819,0.187325191,-5.029690633
221468,TMEM217,0.693478327,5.125743889,1.805226947,0.073902699,0.187325191,-5.029740322
30850,CDR2L,0.517230689,9.10407434,1.805034854,0.073932965,0.187369682,-5.030073762
81839,VANGL1,0.262400301,10.30931549,1.805006853,0.073937378,0.187369682,-5.030122364
51056,LAP3,0.592963494,11.19891638,1.804857056,0.073960989,0.187407809,-5.03038236
81853,TMEM14B,-0.457875255,12.53624365,-1.804778853,0.073973317,0.187417344,-5.030518085
389170,LEKR1,-0.481647432,7.335637484,-1.804627495,0.073997184,0.187451054,-5.030780758
25822,DNAJB5,0.443673735,7.485756964,1.804585814,0.074003757,0.187451054,-5.030853089
196477,CCER1,-0.705166404,4.046917189,-1.804408316,0.074031755,0.187468998,-5.031161094
388531,RGS9BP,0.659184814,4.110528408,1.804353399,0.07404042,0.187468998,-5.031256384
55061,SUSD4,0.764299575,8.076656793,1.804330986,0.074043956,0.187468998,-5.031295274
171220,DSTNP2,0.288247132,8.536447737,1.804323649,0.074045114,0.187468998,-5.031308003
22997,IGSF9B,0.604603179,5.24141322,1.804267452,0.074053981,0.187469757,-5.031405509
55346,TCP11L1,0.378241709,7.347416007,1.803892299,0.074113201,0.187581042,-5.032056356
5879,RAC1,0.20786797,14.30385942,1.803860009,0.0741183,0.187581042,-5.03211237
80000,GREB1L,-0.459837411,7.509506381,-1.803826064,0.07412366,0.187581042,-5.032171252
83695,RHNO1,0.237037896,9.507302621,1.803442875,0.074184196,0.187712526,-5.032835886
100132891,MSC-AS1,-0.756052658,5.809492153,-1.802342317,0.074358289,0.188131286,-5.034744043
79846,CFAP69,-0.57745111,9.566731101,-1.802280703,0.074368045,0.188134216,-5.034850838
283869,NPW,0.816868084,2.511328208,1.802196853,0.074381325,0.188146056,-5.034996169
4585,MUC4,1.012279571,8.478529138,1.802008413,0.074411175,0.188183057,-5.035322753
5781,PTPN11,0.352011765,12.7313434,1.801995921,0.074413154,0.188183057,-5.035344402
284996,RNF149,0.465730206,10.79594214,1.801294836,0.0745243,0.188442354,-5.03655916
3094,HINT1,-0.365220422,13.71654257,-1.801128966,0.074550616,0.188487114,-5.036846495
1447,CSN2,0.572540985,6.093605884,1.801068823,0.07456016,0.188489464,-5.036950673
9567,GTPBP1,0.225623085,9.89304374,1.800988801,0.07457286,0.18849979,-5.037089282
26658,OR7C2,0.374535356,3.741738318,1.800776422,0.074606575,0.188525271,-5.037457121
2678 /// 2679 /// 91227 /// 92086 /// 728441 /// 100132705 /// 102724197,,0.530716898,8.734826453,1.800718912,0.074615707,0.188525271,-5.037556721
4139,MARK1,-0.581459408,9.218435257,-1.800709136,0.074617259,0.188525271,-5.037573652
5191,PEX7,0.383900052,9.463996244,1.800694131,0.074619642,0.188525271,-5.037599637
51072 /// 84661,,0.228051427,11.57924562,1.800653955,0.074626022,0.188525271,-5.037669215
8991,SELENBP1,-0.647074946,10.42023281,-1.80040685,0.074665274,0.188602655,-5.03809712
4913,NTHL1,-0.320814897,8.365263371,-1.80004403,0.074722938,0.188726524,-5.038725308
63876,PKNOX2,-0.381317643,7.984082818,-1.799821881,0.074758263,0.188781147,-5.039109877
84287,ZDHHC16,0.196128693,10.89493662,1.79979951,0.074761821,0.188781147,-5.039148602
100132923,FAM66D,0.725501165,4.396390531,1.799508761,0.074808077,0.18887615,-5.039651855
100507050,TPBGL,0.665713729,6.385478474,1.799404777,0.074824625,0.188896135,-5.039831822
114817,CSPG4P5,-0.709089268,4.858671672,-1.799221975,0.074853725,0.188947797,-5.040148174
390059,OR51M1,0.649023271,4.66385073,1.798998088,0.074889378,0.189015987,-5.040535587
5971,RELB,0.497874482,6.91129899,1.79892728,0.074900657,0.18901816,-5.040658104
57572,DOCK6,-0.356426337,8.826303221,-1.798872822,0.074909332,0.18901816,-5.040752326
100506826,MYLK-AS1,-0.612135803,6.698759087,-1.798829994,0.074916155,0.18901816,-5.040826426
54868,TMEM104,0.31689995,8.71935061,1.798740111,0.074930477,0.189032496,-5.040981932
80304,WDCP,0.411633579,7.605645432,1.79845602,0.074975758,0.189105791,-5.04147339
8500,PPFIA1,0.314130161,11.7310212,1.798449382,0.074976816,0.189105791,-5.041484873
4794,NFKBIE,0.393464924,8.022695438,1.798234653,0.075011057,0.189170288,-5.04185629
101928269,LOC101928269,0.531541872,6.129068804,1.798180591,0.07501968,0.189170288,-5.041949794
26188,OR1C1,0.519916996,5.906819896,1.798069384,0.07503742,0.189193217,-5.042142127
4193,MDM2,0.425437412,10.2947967,1.797950052,0.075056459,0.189208855,-5.042348499
10068,IL18BP,0.4119224,8.061295389,1.797922118,0.075060917,0.189208855,-5.042396806
64778,FNDC3B,-0.476780529,6.994359702,-1.797473188,0.075132585,0.189367695,-5.04317306
4925,NUCB2,0.530786533,11.38072241,1.797376886,0.075147966,0.189384646,-5.043339553
22954,TRIM32,-0.288710887,9.119370706,-1.797063907,0.075197972,0.189488845,-5.043880596
8341,H2BC15,-0.67127822,4.513219372,-1.796691835,0.075257456,0.189616898,-5.044523676
1027,CDKN1B,-0.643272134,11.54294018,-1.796522327,0.075284569,0.18966337,-5.044816608
100507389,LOC100507389,0.436792676,6.003036817,1.796245865,0.075328806,0.189752967,-5.045294315
8269,TMEM187,-0.35844375,8.422201783,-1.796167943,0.075341278,0.189762537,-5.045428946
6821,SUOX,-0.302821752,10.67961958,-1.79579804,0.075400508,0.18987716,-5.046067978
57546,PDP2,0.260299548,8.620744427,1.79577535,0.075404143,0.18987716,-5.046107174
11311,VPS45,0.282574586,10.42557161,1.795572239,0.075436683,0.189937242,-5.046458005
400713,ZNF880,-0.51165348,8.037629976,-1.795450015,0.075456271,0.189954374,-5.046669103
23576,DDAH1,0.447755025,13.03864562,1.795421436,0.075460851,0.189954374,-5.04671846
255631,COL24A1,-0.822385399,6.574198319,-1.795126498,0.075508137,0.190051539,-5.047227798
151871,DPPA2,1.0685143,5.357576695,1.794873072,0.075548787,0.190131982,-5.047665384
4051,CYP4F3,1.036857653,6.629398205,1.794654171,0.075583913,0.190198507,-5.048043307
404203,SPINK6,1.041043412,5.76014697,1.794509854,0.075607079,0.190234922,-5.048292444
5948,RBP2,0.641574142,5.649403997,1.793953046,0.075696512,0.190438045,-5.049253486
1440,CSF3,-0.760010533,5.957189972,-1.793295274,0.075802275,0.190682199,-5.050388428
8128,ST8SIA2,1.214010618,6.785936418,1.793192811,0.075818761,0.190701745,-5.050565187
55146,ZDHHC4,0.502120025,8.257769034,1.793133365,0.075828326,0.190703883,-5.050667732
114815,SORCS1,-0.521593769,6.449637542,-1.793030469,0.075844887,0.190705194,-5.050845224
317671,RFESD,-0.383901581,7.056905465,-1.7929941,0.075850741,0.190705194,-5.050907955
163778,SPRR4,0.520995971,7.685446645,1.792967668,0.075854996,0.190705194,-5.050953546
100631378,WDR87BP,0.651501915,4.730742606,1.792817807,0.075879123,0.190743934,-5.051212023
10490,VTI1B,0.314414376,9.836691511,1.792727644,0.075893642,0.190758516,-5.051367525
445,ASS1,0.921929315,10.25828186,1.792486983,0.075932407,0.190834029,-5.051782548
64902,AGXT2,0.749905965,5.136149696,1.792359986,0.075952869,0.190863533,-5.052001535
101928173,LINC01943,0.766875729,4.60233517,1.792272996,0.075966889,0.19087684,-5.052151529
10640,EXOC5,0.266468229,10.7842055,1.791988947,0.076012681,0.190952427,-5.052641254
7850,IL1R2,0.648257955,9.033659914,1.791978124,0.076014426,0.190952427,-5.052659912
688,KLF5,0.452449902,11.56457517,1.791738395,0.076053091,0.191027625,-5.053073167
84923,FAM104A,-0.237933301,10.41227332,-1.791328156,0.076119296,0.191171969,-5.053780232
133619,PRRC1,0.319738769,11.27430909,1.791055245,0.076163365,0.191260694,-5.054250524
85395,FAM207A,0.318050621,6.984940189,1.790612452,0.076234911,0.19141839,-5.055013417
84450,ZNF512,-0.612662023,10.501427,-1.790497332,0.076253521,0.191441713,-5.05521173
101060510,,-0.713468724,8.332153104,-1.790446753,0.076261699,0.191441713,-5.055298857
84061,MAGT1,-0.625313427,12.18630682,-1.790349822,0.076277373,0.191459093,-5.055465823
91442,FAAP24,0.431134826,7.245090998,1.790068428,0.07632289,0.191551369,-5.055950482
27235,COQ2,0.433730471,9.504924761,1.78914129,0.076473019,0.191906143,-5.05754683
101928418,MYOCD-AS1,0.534551419,3.607178077,1.789075032,0.076483757,0.19191108,-5.057660885
9146,HGS,0.326754812,10.53546143,1.78874937,0.076536555,0.192001469,-5.058221405
9581,PREPL,-0.322495287,11.98241977,-1.788744583,0.076537332,0.192001469,-5.058229645
4496,MT1H,0.708213008,10.21235384,1.788513564,0.076574804,0.19205231,-5.05862721
9519,TBPL1,-0.336065505,10.28239357,-1.78845776,0.076583858,0.19205231,-5.058723236
27098,CLUL1,-0.691543589,7.67700987,-1.78845731,0.076583931,0.19205231,-5.058724011
64063,PRSS22,0.349889368,8.524000974,1.788054302,0.076649343,0.192194319,-5.05941742
55643,BTBD2,0.533643707,6.274599355,1.787912349,0.076672395,0.19223009,-5.059661627
8228,PNPLA4,-0.514608527,8.722558746,-1.787792623,0.076691841,0.192256816,-5.059867581
100287704 /// 100287834,,0.463580641,3.91161808,1.787270477,0.076776699,0.192447494,-5.060765635
114822,RHPN1,0.535986296,7.833591957,1.787013854,0.076818433,0.192530047,-5.061206919
9139,CBFA2T2,-0.483881953,10.68241249,-1.786676699,0.076873292,0.192645474,-5.061786591
56257,MEPCE,-0.371037486,9.32456353,-1.786537544,0.076895944,0.192680171,-5.062025812
6728 /// 7310,,0.607726161,7.135647532,1.786282612,0.076937456,0.192762114,-5.062464019
29070,CCDC113,0.694974646,10.19947148,1.786193376,0.076951991,0.192776456,-5.062617393
29953,TRHDE,-0.989355716,5.251798467,-1.786087041,0.076969315,0.192797779,-5.062800147
7263,TST,-0.588569851,11.69278107,-1.785900247,0.076999754,0.192851947,-5.06312116
3911,LAMA5,0.537868344,11.14336197,1.785825765,0.077011894,0.192860276,-5.063249151
147948,ZNF582,-0.392036477,7.476885438,-1.785105776,0.077129328,0.193132261,-5.064486136
23118,TAB2,-0.259173463,10.51907455,-1.785002751,0.077146144,0.193152263,-5.064663101
140576,S100A16,0.488169139,10.96434578,1.784870641,0.077167712,0.193184157,-5.064890009
23512 /// 440423,,-0.376423366,9.841513146,-1.784802263,0.077178877,0.193190004,-5.065007448
3053,SERPIND1,0.863318925,4.283119509,1.784579321,0.077215289,0.19325904,-5.06539032
54107,POLE3,0.581174986,9.809687501,1.784130302,0.077288669,0.193406538,-5.066161311
64102,TNMD,0.685334572,3.877762206,1.784110541,0.0772919,0.193406538,-5.066195236
100506076 /// 100506123,,-0.703239853,10.46851832,-1.783980257,0.077313203,0.193437722,-5.066418905
389432,SAMD5,-0.790341475,7.211856721,-1.783375553,0.077412142,0.193663122,-5.067456844
9283 /// 284570,,0.624515159,4.236660593,1.782887106,0.077492136,0.193841082,-5.068294993
5004,ORM1,-1.120117453,5.506203573,-1.782778562,0.077509922,0.193863408,-5.068481221
254028,LOC254028,0.587041043,5.043966417,1.782037057,0.077631514,0.194145334,-5.069753119
100996286,LINC02273,0.731039025,5.719683916,1.781847433,0.077662634,0.19418762,-5.070078299
9270,ITGB1BP1,-0.324924209,9.73562633,-1.781825873,0.077666173,0.19418762,-5.070115271
5798,PTPRN,0.648976831,5.323776337,1.781318845,0.077749436,0.194373591,-5.070984589
161502,CFAP161,1.104486191,5.272865829,1.781079467,0.077788772,0.194403307,-5.071394931
10428 /// 101928178,,-0.347695865,7.333239213,-1.78107459,0.077789574,0.194403307,-5.071403291
400581,GRAPL,-0.354087994,7.609717275,-1.781061977,0.077791647,0.194403307,-5.07142491
375444,C5orf34,0.380323561,8.15841234,1.781030245,0.077796863,0.194403307,-5.0714793
23091,ZC3H13,-0.298622821,11.17327094,-1.780828549,0.077830022,0.194443036,-5.071824998
100192378,ZFHX4-AS1,0.598085818,6.007479341,1.780825432,0.077830535,0.194443036,-5.07183034
57509,MTUS1,-0.403682344,11.26310286,-1.780440044,0.077893927,0.19457919,-5.072490775
6646,SOAT1,-0.41589059,10.84035278,-1.780329203,0.077912167,0.194602536,-5.072680697
5394,EXOSC10,-0.243057571,10.55634521,-1.78025514,0.077924357,0.194610766,-5.072807594
11091,WDR5,0.288272381,9.164481448,1.780194488,0.07793434,0.194613486,-5.07291151
400,ARL1,-0.263798405,12.03809694,-1.780028621,0.077961648,0.194630231,-5.073195677
54991,C1orf159,-0.450596753,7.336007211,-1.780019674,0.077963122,0.194630231,-5.073211004
221472,FGD2,0.411208972,10.14277267,1.779896861,0.077983347,0.194630231,-5.073421392
399884,,0.586275895,5.31382174,1.779890824,0.077984341,0.194630231,-5.073431734
101928881,LOC101928881,0.521958349,4.926267834,1.779883651,0.077985522,0.194630231,-5.073444021
23729,SHPK,-0.474164849,7.688195722,-1.779713397,0.078013568,0.194670739,-5.073735654
7442 /// 23729,,-0.481411726,8.356609831,-1.779677102,0.078019548,0.194670739,-5.073797822
57650,CIP2A,0.5400762,7.494769579,1.779459976,0.078055329,0.194737227,-5.074169699
27173,SLC39A1,0.344848443,8.553788522,1.779407401,0.078063995,0.194737227,-5.074259739
51304,ZDHHC3,0.31953923,9.271294031,1.779186327,0.078100444,0.194805941,-5.074638322
56254,RNF20,-0.324622242,10.86277606,-1.779125227,0.07811052,0.194808867,-5.074742948
22873,DZIP1,-0.629478682,8.745926887,-1.77904956,0.078123,0.194817785,-5.074872511
1953,MEGF6,-0.884152726,7.009855076,-1.778916039,0.078145026,0.194850504,-5.075101125
4222,MEOX1,0.706402453,6.58744679,1.778682323,0.078183593,0.194924455,-5.075501253
100289255,TMEM238L,0.380162827,7.863752341,1.778480165,0.078216965,0.194985438,-5.075847313
79094,CHAC1,0.526705265,7.848768545,1.778004257,0.078295573,0.195159165,-5.076661841
2308,FOXO1,-0.381492942,10.53612611,-1.777731416,0.07834067,0.195249328,-5.077128723
4117,MAK,0.644795119,7.994123962,1.777494511,0.078379844,0.195324713,-5.077534056
5793,PTPRG,-0.462374107,9.309854029,-1.777313093,0.078409853,0.195377245,-5.077844419
221044,UCMA,0.660987743,4.349709372,1.777095385,0.078445878,0.195422917,-5.078216827
51071,DERA,0.294155369,11.74146658,1.777094375,0.078446046,0.195422917,-5.078218555
6007,RHD,-0.518534255,5.517862431,-1.777022466,0.078457948,0.195430316,-5.078341551
64760,FHIP2B,-0.441810211,9.459942884,-1.776838377,0.078488424,0.195480968,-5.078656405
57175,CORO1B,0.286238397,9.729046439,1.776791714,0.078496151,0.195480968,-5.07873621
26080 /// 642633 /// 729461,,0.921326406,4.791881737,1.776695088,0.078512153,0.195495826,-5.078901457
4821,NKX2-2,0.919990355,4.224513904,1.776647789,0.078519987,0.195495826,-5.078982343
84140,FAM161A,-0.40403145,8.890294318,-1.776432632,0.078555631,0.195562318,-5.079350256
5093,PCBP1,0.397425535,10.77817541,1.776234899,0.078588401,0.195595857,-5.07968834
27433,TOR2A,-0.250034326,8.477444554,-1.776222294,0.07859049,0.195595857,-5.07970989
157378,TMEM65,0.542548003,9.642342551,1.776189526,0.078595922,0.195595857,-5.079765914
64848,YTHDC2,-0.361812154,11.37597945,-1.77605587,0.07861808,0.195608518,-5.079994413
361,AQP4,0.445725566,5.499486105,1.776050989,0.07861889,0.195608518,-5.080002757
5111,PCNA,0.444956321,11.38353942,1.775596503,0.078694277,0.195773823,-5.080779625
7543,ZFX,-0.25462376,10.58563451,-1.775479869,0.078713633,0.19579396,-5.080978961
284808,,-0.723576151,4.978956229,-1.775439891,0.078720268,0.19579396,-5.081047284
79230,ZNF557,0.29838396,6.78918885,1.774906487,0.078808846,0.195991991,-5.081958734
84750,FUT10,-0.268537489,8.009431492,-1.774734977,0.078837344,0.196040583,-5.082251747
81623,DEFB126,0.687569725,5.088666976,1.774172389,0.078930885,0.196227589,-5.083212699
9502,XAGE2,-0.365093294,8.472086854,-1.774160063,0.078932935,0.196227589,-5.083233751
400073 /// 101060443,,-0.316294409,8.629595131,-1.774120883,0.078939453,0.196227589,-5.083300662
387,RHOA,0.604179873,11.86110631,1.773474706,0.079047015,0.196472645,-5.084404009
27091,CACNG5,0.430657946,6.631015381,1.773414514,0.079057041,0.196475244,-5.084506767
5721 /// 102465801,,0.402116745,12.11674632,1.772619263,0.079189597,0.196782326,-5.085864095
53635,PTOV1,0.247418058,10.5432195,1.772486573,0.079211732,0.196814978,-5.086090512
654841,MFF-DT,0.713314374,4.063051439,1.772073885,0.079280609,0.196963748,-5.086794611
125336,LOXHD1,0.505150164,3.469007449,1.771731694,0.079337758,0.197083349,-5.087378314
25,ABL1,-0.30831023,10.59638486,-1.771610857,0.079357946,0.197111121,-5.08758441
2784,GNB3,0.364416914,7.603578313,1.771096115,0.079443994,0.197302451,-5.088462192
246734,,0.597363492,6.880083112,1.770831004,0.079488342,0.19738855,-5.088914189
494470,RNF165,-0.67640394,7.158478465,-1.770781024,0.079496705,0.19738855,-5.088999394
101929552,LOC101929552,-0.63104884,5.304438616,-1.770618385,0.079523924,0.197433729,-5.089276644
162966,ZNF600,-0.482912099,10.81501377,-1.770427151,0.079555938,0.197490801,-5.089602608
9344,TAOK2,0.305613519,7.393945456,1.77029122,0.0795787,0.197524897,-5.089834286
51060,TXNDC12,0.353702392,11.48855678,1.770176752,0.079597873,0.197550075,-5.090029371
10732,TCFL5,-0.451692273,9.191709194,-1.769488466,0.079713236,0.19781395,-5.091202146
101927067,LINC01607,-0.483588818,6.624546624,-1.769270523,0.079749794,0.197861846,-5.09157341
3691,ITGB4,0.546785624,8.4439967,1.769265582,0.079750622,0.197861846,-5.091581827
282706,DAOA-AS1,-0.806035508,3.857216127,-1.769049822,0.079786828,0.197929229,-5.091949331
4317,MMP8,0.76302545,5.344041831,1.768990585,0.079796771,0.197931453,-5.092050222
101929384,SLC6A12-AS1,0.669603809,4.376014207,1.768682466,0.079848504,0.198037323,-5.09257495
54954,FAM120C,0.316653049,9.213507429,1.768445609,0.07988829,0.198104537,-5.092978259
124411 /// 101928852,,0.245787813,10.5131101,1.768413336,0.079893713,0.198104537,-5.093033209
51020,HDDC2,-0.376044614,10.52780462,-1.76833618,0.079906678,0.198114233,-5.093164574
65010,SLC26A6,0.412149519,8.983075014,1.768139915,0.079939665,0.198173562,-5.093498708
9856,KIAA0319,0.784255822,5.210520538,1.768026701,0.079958698,0.19819829,-5.093691435
102723099,GHET1,0.666718443,5.962801543,1.767286746,0.08008319,0.198484389,-5.09495079
1828,DSG1,0.709657359,3.905708802,1.766884277,0.080150969,0.198629879,-5.095635557
112724,RDH13,-0.391580743,10.21013377,-1.766734785,0.080176157,0.198669798,-5.095889869
114770,PGLYRP2,0.744167441,5.083420079,1.766547638,0.080207698,0.198696301,-5.096208208
2009,EML1,-0.549935792,8.355037197,-1.766516087,0.080213017,0.198696301,-5.096261875
101928419,LOC101928419,0.593352497,6.181352807,1.766509685,0.080214096,0.198696301,-5.096272763
100507267,LINC01187,0.421832465,6.124308417,1.766389429,0.080234371,0.198724024,-5.0964773
7101,NR2E1,-0.819160444,3.825508059,-1.766269665,0.080254566,0.198751547,-5.096680986
54732,TMED9,0.244657607,14.29683168,1.766208569,0.080264871,0.198754569,-5.096784889
5255,PHKA1,-0.388557661,8.622464765,-1.766067246,0.08028871,0.198791102,-5.097025217
154313,CFAP206,0.709317401,8.468818511,1.765940988,0.080310013,0.198821348,-5.097239911
81617,CAB39L,-0.325987577,8.647601985,-1.765750427,0.080342174,0.198854698,-5.097563921
285382,C3orf70,-0.566037091,7.125050216,-1.765734953,0.080344786,0.198854698,-5.09759023
1050,CEBPA,0.530180049,6.855415499,1.765699629,0.080350749,0.198854698,-5.097650287
90317,ZNF616,-0.315467392,7.592549996,-1.765638419,0.080361083,0.19885778,-5.097754353
440145,MZT1,0.524436119,9.600781842,1.765336137,0.080412131,0.198961599,-5.098268222
25833,POU2F3,-0.76940292,5.536974652,-1.76512869,0.080447179,0.199003373,-5.098620828
92799,SHKBP1,0.462306921,8.096184539,1.765128537,0.080447205,0.199003373,-5.098621087
285961,SEPTIN7P9,-0.460801257,6.663363773,-1.765049648,0.080460536,0.199013852,-5.098755168
146853,C17orf50,0.577114955,3.98144976,1.764881072,0.08048903,0.199061827,-5.099041662
599,BCL2L2,-0.307713298,9.337858698,-1.764666807,0.080525259,0.199105758,-5.099405767
5046,PCSK6,0.53226634,6.971996082,1.764648347,0.080528381,0.199105758,-5.099437135
201158,TVP23C,-0.453655086,8.30970949,-1.764614574,0.080534093,0.199105758,-5.099494522
23095,KIF1B,0.284007167,10.68345212,1.764358599,0.080577396,0.199190309,-5.09992944
101929512,LOC101929512,-0.740532254,5.067280937,-1.764208893,0.08060273,0.199230427,-5.100183771
100288432,IL10RB-DT,0.601099279,4.737163186,1.763906574,0.080653911,0.199334415,-5.100697313
79643,CHMP6,-0.441839069,7.733145281,-1.763630191,0.080700725,0.199427587,-5.101166725
100134368,LOC100134368,-0.736527659,4.555742683,-1.763461084,0.080729379,0.199444537,-5.101453904
64241,ABCG8,0.544434213,3.97529585,1.763443216,0.080732407,0.199444537,-5.101484246
114907,FBXO32,-0.623388075,9.060360846,-1.763382821,0.080742643,0.199444537,-5.101586803
196883,ADCY4,-0.700497755,8.684710274,-1.763374548,0.080744045,0.199444537,-5.101600851
389634,LINC00937,-0.737160835,6.484870871,-1.763138277,0.0807841,0.199520951,-5.102002026
5915,RARB,-0.534628984,8.519795171,-1.762825805,0.080837098,0.199629312,-5.102532508
6124 /// 595097 /// 595098 /// 595099 /// 595100,,-0.424248311,14.1551058,-1.76246434,0.080898442,0.199717039,-5.103146058
7766,ZNF223,-0.512584437,8.415548652,-1.762460592,0.080899078,0.199717039,-5.103152419
28951,TRIB2,0.632519443,9.980811206,1.762455129,0.080900005,0.199717039,-5.10316169
1278,COL1A2,0.524058817,13.40197718,1.762384544,0.080911989,0.199724088,-5.103281486
11167 /// 101930453,,-0.606116784,6.129458265,-1.76219279,0.080944551,0.199781926,-5.103606907
55038,CDCA4,0.266214296,9.496481823,1.762041693,0.080970217,0.199822732,-5.103863304
151531,UPP2,0.480251063,6.250483994,1.761935645,0.080988234,0.199844656,-5.104043247
100132207,,-0.842763313,4.416714405,-1.761547224,0.081054256,0.199985015,-5.104702232
25980,AAR2,-0.294797615,9.704525525,-1.761430515,0.081074102,0.200011426,-5.10490021
126393,HSPB6,-0.564079771,6.639605212,-1.760985827,0.081149756,0.200175498,-5.105654441
22801,ITGA11,0.51126047,6.762454922,1.760845022,0.081173723,0.200212047,-5.105893221
51586,MED15,0.306506411,8.793551849,1.760604914,0.081214607,0.200290239,-5.106300361
116225,ZMYND19,0.288487012,8.595767485,1.760522035,0.081228723,0.200290239,-5.106440883
57653 /// 100499483,,-0.855097461,7.700919418,-1.760497586,0.081232888,0.200290239,-5.106482336
25845,PP7080,-0.461237119,7.238943732,-1.760296173,0.081267202,0.200336498,-5.106823801
5414,SEPTIN4,0.552536719,5.89690919,1.760279979,0.081269961,0.200336498,-5.106851255
116541,MRPL54,-0.634106031,8.638107531,-1.760171192,0.081288501,0.200359626,-5.10703567
2548,GAA,-0.379296647,9.25461021,-1.760080132,0.081304022,0.200375309,-5.107190027
1840,DTX1,-0.505745719,7.793941615,-1.759435908,0.081413898,0.200623504,-5.108281841
14,AAMP,0.345241436,8.93031808,1.759098726,0.081471455,0.20074273,-5.108853139
2043,EPHA4,0.881955199,9.313270306,1.758717308,0.081536604,0.200880632,-5.109499262
254187,TSGA10IP,0.599563851,4.327960471,1.758544874,0.081566071,0.200930605,-5.109791323
645485,LOC645485,-0.833526212,3.467690211,-1.757759367,0.081700416,0.201238894,-5.111121437
440590,ZYG11A,1.081643093,5.34664289,1.757683183,0.081713455,0.201239241,-5.111250409
6693 /// 101929889,,0.614013122,9.000147325,1.757651073,0.081718951,0.201239241,-5.111304767
222008,VSTM2A,0.496776234,5.388616717,1.757161569,0.081802779,0.201405871,-5.112133323
3257,HPS1,0.281726283,9.115739515,1.757148449,0.081805026,0.201405871,-5.112155526
51608,GET4,-0.333619933,9.174998096,-1.756929618,0.081842525,0.201475523,-5.112525857
10075,HUWE1,-0.317133905,15.88587917,-1.756527552,0.081911459,0.201609552,-5.113206163
1628,DBP,-0.370356895,7.527788459,-1.756504583,0.081915398,0.201609552,-5.113245023
83747 /// 128853,,0.647907236,6.254117818,1.755882728,0.082022113,0.201849493,-5.114296916
79003,MIS12,-0.293548484,10.75647104,-1.755475225,0.082092106,0.201999019,-5.114986034
55199,FAM86C1P,-0.531383246,6.747153474,-1.754511802,0.082257779,0.202383351,-5.116614656
3338,DNAJC4,-0.397137036,9.739238158,-1.754459404,0.082266797,0.202383351,-5.116703207
219738,FAM241B,0.322934142,9.433465503,1.75374275,0.082390224,0.202664205,-5.117914097
85417,CCNB3,-0.455865583,6.781617503,-1.753344766,0.082458833,0.20281017,-5.118586345
26009,ZZZ3,-0.272382941,10.68886508,-1.753079149,0.08250465,0.202885372,-5.11903493
246705,LINC00314,0.729013778,3.48943439,1.753059997,0.082507954,0.202885372,-5.119067272
100996597,LINC00690,-0.789626198,3.86920349,-1.75288,0.082539015,0.202938942,-5.119371217
100861555,LINC00565,-0.549991961,6.058981887,-1.752723171,0.082566085,0.202982691,-5.119636017
9404,LPXN,-0.334940218,9.778017344,-1.752478399,0.082608351,0.203063781,-5.120049261
